roomid,action_seqs,label
34611792615,35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|2|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|30|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|35|35|33|33|33|33|33|35|35|35|35|35|35|35|33|33|35|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|2|2|2|2|2|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|35|35|1|30|30|35|35|33|33|33|33|38|2|38|34|34|34|34|33|33|33|33|2|2|2|33|33|33|33|7|35|35|2|33|33|33|33|7|7|2|1|2|33|33|33|33|2|35|35|1|1|35|35|33|33|33|33|33|33|33|33|39|39|2|8|35|35|33|33|33|33|35|35|33|33|33|33|33|33|33|33|2|8|2|33|33|33|33|2|35|35|33|33|33|33|2|2|2|2|2|2|2|35|35|35|35|38|33|33|33|33|33|33|33|33|2|2|2|2|2|35|35|38|33|33|33|33|30|7|35|35|33|33|33|33|8|7|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|33|33|33|33|2|35|35|33|33|2|33|33|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|8|1|2|2|2|2|2|2|2|2|2|2|2|35|35|2|2|2|35|35|33|33|33|33|33|33|2|2|2|2|2|33|33|33|33|2|2|2|2|2|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|2|33|33|33|33|2|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|33|33|33|33|8|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|3|1|2|7|2|2|2|2|2|35|35|2|7|2|8|2|2|2|2|7|1|1|7|2|2|2|2|2|2|2|2|2|2|2|1,1
34722080168,7|7|39|8|3|1|1|3|33|33|33|33|2|2|2|1|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|7|2|7|7|7|2|2|2|8|2|2|2|2|2|2|2|2|2|2,1
34960678258,7|7|2|2|2|2|2|35|35|35|35|35|35|35|35|39|35|35|2|31|7|2|2,1
38679561981,56|52|38|34|34|34|34|30|30|38|38|30|34|34|34|34|30|30|7|7|38|34|34|34|34|30|34|34|34|34|30|56|35|35|33|33|52|35|35|33|33|33|33|30|30|30|38|30|38|34|34|34|34|30|51|30|51|51|56|52|30|55|51|38|2|38|2|34|34|34|34|30|31|34|34|34|34|55|51|2|2|7|2|2|2|2|7|2|34|34|34|34|35|35|33|33|33|33|38|34|34|34|34|30|35|35|2|33|33|33|33|30|56|30|52|56|52|55|51|55|51|35|35|33|33|33|33|33|33|30|38,1
38768361346,1|2|34|34|34|34|1|1|1|1|1|1|1|1|1|1|1|1|1,1
38921649498,33|33|33|33|33|33|33|33|33|33|33|33|2|2|2|8|8|33|33|33|33|33|33|33|33|35|35|35|37|37|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|2|8|2|2|8|2|55|51|1|8|55|51|51|51|8|8|8|51|2|51|51|51|51,1
39056247920,39|32|35|35|55|51|51|2|55|51|51|51|2|51|51|35|35|55|51|2|2|51|51|2|2|51|51|51|51,1
39056629623,2|2|2|2|2|2|2|2|2|2|33|33|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|38|35|35|33|33|33|33|2|2|2|2|2,1
39215845990,2|1|2|2|2|25|1|1|1|1|1|2|1|2|2|2|2|7|2|1|2|2|2|2|2|39|2|2|1|2|2|1|2|2|2|39|2|2|2|29|39|2|2|1|1|1|2|2|1|1|2|2|2|1|2|2|39|7|2|2|2|39|2|1|7|2|2|2|2|1|7|32|35|35|32|32|35|35|35|35|33|33|33|33|33|33|33|33|33|33|2|7|39,1
43175195511,30|38|1|1|1|1|2|2|2|39|8|34|34|34|34|34|34|34|34|34|34|29,1
43820595647,36|36|36|36|35|35|38|34|34|34|34|34|34|34|34|34|34|34|34|38|34|34|34|34|34|34|34|34|34|34|34|34|31|34|34|34|34|34|34|34|34|35|35|35|35|35|35|35|35|35|35|35|35|35|35|34|34|34|34|34|34|34|34|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|34|34|33|33|34|34|35|35|33|33|33|33|35|35|35|35|35|35|34|34|34|34|35|35|34|34|34|34|34|34|34|34|34|34|34|34|33|33|33|33|34|34|34|34|33|33|33|33|2|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|2|33|33|33|33|34|34|34|34|34|34|34|34|35|35|33|33|33|33|34|34|34|34|34|34|34|34|34|34|34|34|35|35|33|33|33|33|34|34|34|34|35|35|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|34|33|33|33|33|33|33|2|2|2|2|1|1|34|34|34|34|2|35|35|33|33|33|33|2|2|35|35|33|33|33|33|34|34|34|34|2|7|2|35|35|33|33|33|33|2|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|7|7|7|7|2|2|2|2|2|2|2|2|2|2|25|2|1|8|2|35|35|33|33|33|33|39,1
45042190155,2|32|35|35|33|33|33|33|30|2|2|2|2|2|2|2,1
45272498573,33|33|33|33|33|33|33|33|2|2|2|2|2|2|8|38|34|34|34|34|30|30|38|34|34|34|34|30|2|2|2|2|2|38|38|34|34|34|34|30|7|38|2,1
45477891267,8|55|51|8|8|8|8|1|3|35|35|35|35|2|16,1
47509555006,2|2|1|2|1|2|2|2|2|2|2|2,1
47510873049,1|1|8|8|8|8|8|8|55|51|7|55|51|30|31|31|30|35|35|33|33|33|33|35|35|33|33|33|33|55|51|30|30|30|30|32|35|35|33|33|33|33|55|51|55|51|30|30|30|56|52|1|3|56|30,1
47954073294,1|35|35|33|33|33|33|55|51|55|51|51|2|2|2|2|2|35|35|55|51|55|51|1|51|51|51|51|51|55|51|51|51|51|51|51|2|8|51|1|1|1|38|35|35|55|51|51|56|52|51|55|51|55|51|55|51|2|2|56|52|2|7|1|55|51|51|8|55|51|51|55|51|51,1
48102762377,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|7|7|7|7|7|8|8|8|8|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|7|7|7|1|7|8|8|2|8|1|1|1,1
48193472602,35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|37|37|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|1|3|8|8|2|33|33|33|33|33|33|33|33|1|3|8|2|2|2|7|2|35|35|33|33|33|33,1
48612273205,33|33|33|33|34|34|34|34|35|35|33|33|33|33|33|33|33|35|35|35|35|2|2|2|2|2|2|1|35|35|2|2|2|35|35|35|35|35|35|35|35|33|33|33|33|1|2|35|35|2|8|1|2|2|2|35|35|33|33|33|33|2|2|2|2|2|2|2|2|39|2|2|2|2|2|2|30|30|35|35|8|8|8|8|8|8|8|8|8|1|1|1|39|2|2|35|35|35|35|35|35|2|33|33|33|33|2|2|39|2|2|1|2|2|2|33|33|33|33|33|33|33|33|33|33|33|33|2|8|8|2|2|33|33,1
49179361268,29|2|1|2|7|1|1|2|2|2,1
49296751268,35|35|33|33|33|33|2|8|2|2|2|2|2|2,1
49694551857,2|2|34|34|2|33|33|33|33|33|33|33|33|2|34|34|1|3|2|33|33|33|33|34|34|2|33|33|33|33|29|30|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|55|51|2|2|7|7|33|33|2|2|2|2|2|2|8|8|8|2|7|34|34|33|33|33|33|33|33|2|33|33|39|7|33|33|2|8|2|2|2|8|2|1|2|7|35|35|33|33|33|33|2|2|7|2|2|8|2|2,1
49915652262,1|3|39|33|33|33|33|35|35|35|35|33|33|33|33|33|33|1|3|1|3|3|1|39|3|1|1|3,1
22057686822,1|1|35|35|33|33|33|33|1|1|2|2|2|2|2|2|2|2|33|33|1|1,0
45025904770,2|2|1|1|1|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|8|2|2|8|2|2|2|8|2|8|2|2|8|8|8|2|2|1|1|1|1|1|1|2|2|2|2|2|2|2|8|8|2,0
427523629,2|2|2|2|2|2|1|2|2|1|2|2,0
25602628190,1|1|1|1|1|1|1|1|1|1|1|2|1|1|1,0
17272658120,2|2|8|8|8|35|35|8|35|35|8|33|33|33|33|30|2|1|8|8|8|1|1|2|1|35|35|33|33|8|33|33|2|1|2|2|1|1|2|8|8|33|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|2|2|2|2|2|2|2|2|2|2|2|35|35|8|8|35|35|33|33|33|33|8|8|8|8|8,0
44816704571,8|8|8|8|8|32|35|35|35|35|8|8|2|33|33|33|33|33|33,0
17808636395,29|29|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
21674689286,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
5616059937,2|2|2|2|7|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
5717208309,1|8|2|8|1|1|2|1|3|1|2|1|2|1|1|2|1|1,0
17611947872,2|2|2|2|2|2|2|2|2|2|2|2,0
17760262190,39|2|2|2|2|2|2|2|2|2|7|7|2|2|2|7|7|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|2|2|2|7|2|2|2|2|2|2|2|2|2|7|2|2|2|2|2|2|7|2|2|2|2|2|2|7|2|2|2|2|2|2|7|2|2|2|2|2|2|7|2|2|2|2|2|2|7|7|2|2|2|2|2|2|2|2|7|7|2|2|2|2|2|2|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|7|2|2|2|2|2,0
48427356243,2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|3|2|2|2|2|2|2|2,0
24973433027,2|2|2|2|2|2|1|2|2|2|2|2|2|2|2,0
44153887369,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
43954093632,1|1|1|55|51|51|55|51|55|51|35|35|32|35|35|35|35|51|35|35|39|51,0
21368148843,2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|8|8|2,0
22445369329,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2,0
21399908156,2|2|2|2|2|2|2|2|55|51|51|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|8|8|2|8|2|8|2|2|2|2|2|2|2|1|1|1|1,0
21504091520,55|2|55|54|55|2|55|56|55|55|2|55|55|54|55|55|55|55|55|2|55|55|35|35|33|33|33|33|30|51|51|51|51|51|51|50|51|55|51|52|51|51|51|51|50|51|51|51|51|51|51|51|51|2|55|55|55|51|51|51|55|55|51|55|55|55|30|51|55|55|51|55|51|51|55|2|55|55|51|51|51|51|55|51|51|51|2|55|55|55|51|51|51|39|55|2|2|55|30|51|30|51|35|35|33|33|55|33|33|55|55|55|55|55|55|51|51|51|55|51|51|55|51|51|51|51|55|51|54|50|2|55|55|54|55|54|55|51|51|55|50|51|50|51|51|2|55|55|55|51|51|55|51|55|51|51|55|51|2|55|51|55|51|55|51|55|2|55|55|55|55|55|55|55|2|55|55|55,0
20427955909,8|1|3|1|2|2|2|7|2|1|2|2|2|1|1|39|1|1|39|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|7|1|1|2|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|1|1|2|1|1|2|2|1|2|2|2|1|2|1|2|2|2|2|2|2|1|1|2|2|25|2|8|2|2|25|2|1|7|2|25|2|2|1|2|2|2|2|2|47|2|39|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
2298630511,2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
47743066214,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|1|8|7|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8,0
34943189604,36|36|36|36|36|36|36|36|36|36|31|2|2|2|2|2|2|2|2|2,0
43670105219,2|2|2|2|2|2|2|2|2|2,0
45318297475,55|51|8|55|51|51|55|51|55|51|8|8|8|8|8|37|37|8|8|55|51|51|51|51|51|2|51|8|8|3|1|8|8|8|8|8|55|51|8|55|51|55|51|51|55|51|8|8|8|8|8|55|51|8|55|51|55|51|55|51|35|35|55|51|51|8|35|35|55|51|51|39|51|51|8|51|55|51|55|55|51|51|8|55|51|35|35|51|51|51|51|51|39|8|8|8|35|35|55|51|51|8|8|8|8|8|8|8|8|35|35|37|37|37|37|8,0
38811023776,2|8|8|8|8|2|2|2|2|2|2|8|2|2|1|2|2|1|2|2|1|1|2|2|2|1|2|2|2|2|2|1|2|8|2|1|1|8|1|2|1|2|2|2|2,0
9417971485,2|2|2|2|2|2|2|8|8|8|8|8|8|8|2|2|2|8|2|2|2|2|2|2,0
6345720561,1|2|8|1|3|1|3|1|3|2|9|8|2|8|8,0
43200985355,2|1|2|2|2|1|1|1|1|1|2|1|2|1|1|2|2|1|1|1|1|2|2|1|2|1|1|1|1|1|2|2|1|2|2|8|8|2|1|1|1|8,0
44234300987,1|1|35|35|2|2|35|35|2|2|1|6|6|6|1,0
47410763400,36|36|36|36|36|36|36|36|2|2|1|3|1|31|35|35|1|1|1|1,0
45179778247,2|1|3|2|2|2|7|2|2|7|3|1|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|8|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|3|1|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|2|7|2|2|7|8|2|7|2|2|7|2|2|7|2|7|2|2|7|8|2|2|7|8|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|35|35|2|2|7|2|2|7|2|2|7|2|2|7|2|33|33|2|7|2|2|7|2|2|7|2|7|8|2|7|2|2|7|2|7|8|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|1|3|2|2|7|2|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|8|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|2|7|8|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2|7|2|2|7|2|7|2|2|7|2|2|7|2|2,0
22398528113,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
23393034561,2|2|8|8|2|2|8|2|8|8|8|8|8|8|8|8|8|8|2|2|2|2|2|2|2|2|2|8|8|2,0
43622883474,8|8|8|8|8|8|8|8|8|2|2|8|8|2|8|8,0
21092955633,2|1|1|1|2|1|1|1|8|1|1|2|2|1|2|1|1|1|1|2|2|2|2|1|8|1|1|1|1|1|2|1,0
18588603091,8|8|8|2|2|2|2|2|2|2|2|2|2|2|2,0
24411107638,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|2|2|2|2|2|2|1|2|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|2|2|2|1|2|2|2|2|2|2,0
48197271801,1|55|51|1|55|51|2|55|55|51|51|1|1|2|55|51|1|1|55|55|51|51|1|2|2|1|1|1|1|55|55|51|51|1|2|1|1|1|55|51|1|1|55|1|55|51|1|51|55|51|55|51|1|1|1|2|1|55|51|1|1|55|51|1|1|55|55|1|1|1|51|1|2|51|55|55|51|51|1|2|1|1|55|55|55|51|51|51|1|55|51|55|51|1|1|2|55|51|1|55|51|55|51|55|1|51|1|1|1|1|55|51|55|51|1|55|1|51|2|55|51|1|1|1|55|51|1|55|55|51|51|55|55|51|51|1|55|55|51|1|51|33|33|2|55|55|51|51|2|55|51|1|1|31|1|1|1|2|1|1|1|55|51|1|55|51|1|1|1|1|1|55|55|51|51|1|55|51|55|1|51|55|51|55|51|55|2|55|1|51|1|51|1|55|51|1|1|55|51|55|1|51|55|51|55|55|1|51|51|1,0
38694761854,2|2|1|1|2|1|2|2|2|2|2|1|2|2|2|2|2|2|1|2|2|1|1|1|1|1,0
48763051080,2|2|2|2|8|2|1|2|1|1|2|8|2|1|1|2|1,0
22920913140,8|2|1|1|1|2|1|2|2|1|8,0
7574621049,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
10741054075,2|2|2|2|1|1|2|2|2|2|1|1|1|2|2|1|1|1|2|1|2|1|2,0
44421105872,2|2|8|8|1|8|8|1|8|8|2|2|2|2|2|2|2|2|2|2|2|2,0
27504304145,2|2|9|2|2|9|2|9|2|9|2|9|2|2|2|2|2|2,0
20967518927,2|2|2|2|2|2|2|1|1|1|2|2|2,0
18432054931,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|35|35|38|34|34|34|34|1|1|1|1|1|1|1|1|1|33|33|33|33|33|33|33|33|33|33|1|33|33|33|33|33|33|33|33|1|1|1|1|1|1|1|1,0
20072965372,2|2|2|2|2|2|28|2|2|2|2|2|8|2|1|2|2|8|1|8|1|8|2|2|8|2|2|1|8|1|8,0
34685454143,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
21259695414,3|1|55|51|1|51|2|2|2|2|2|2,0
21665237527,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
39127647881,36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|36|35|35|35|35|35|35|36|35|35|35|35|35|35|31|30|39|30|30|30|30|30|30|30|35|35|38|30|34|34|34|34|34|34|34|34|40|40|30|34|34|34|34|30|30|34|34|34|34|30|30|30|2|2,0
8497453984,8|8|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2,0
2094102005,1|2|2|2|2|2|2|1|2|2|2|2|2|1|2|2|2|2|2|2|2,0
24896154239,1|1|2|2|1|8|1|2|1|1|2|1|2|1|8,0
20143848230,56|52|2|2|2|2|8|8|8|2,0
49891250943,35|35|33|33|33|33|33|33|2|35|35|2|35|35|2|29|2|35|35|1,0
22577282301,2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0
25545002324,2|9|2|2|9|2|2|2|2|2|9|2|2|2|9|2|9|2|2|2|2|2|2|22|2|9|2|9|2|2|2|2|9|2|2,0
2022188549,1|3|2|2|2|2|2|2|2|2|2|1|3|1,0
24909357755,2|2|1|2|2|8|2|1|1|1|1|2,0
22392512026,55|51|8|8|8|8|2|8|8|8|39|39|2|2|2|2|2|2|2|1|8|35|35|33|33|33|33|33|2|35|35|8|33|33|33|33|2|2|8|1|3|3|1|2|39,0
38796115853,7|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33,0
44048088988,2|1|2|2|2|1|2|2|2|2|1|2|1|2|2|2|2|1|2|1|1|2|2|8|2|1|1|1|8|8|8|1|1|2|1|1|1|2|38|1|2|1|2|2|1|1|1|1|1|2,0
48266253583,2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|8|8|8|1|1|8|2|2|2|2|2|2|1|55|55|55|55|55,0
34543484680,36|36|36|36|36|36|36|36|36|36|36|36|38|40|40|31|39|38|34|34|34|34|34|34|34|34|31|31|2|25|2|2|2|2|2|2|2|2|2|2|2|2|25,0
11161964040,1|2|2|2|2|1|1|2|1|2|1|1|1|2,0
7655357177,3|1|1|3|3|1|1|3|1|3|3|1|1|3|1|3|3|1|3|1,0
25353629838,1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|2|2|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|2,0
24052619549,2|2|2|2|2|2|2|2|2|2|2|2,0
34384972365,1|1|1|1|1|1|2|25|1|1|1|1|2,0
3422412009,1|2|1|1|7|1|1|1|7|1|1|2|1|2|1|2|1|1,0
38911628153,2|1|2|2|1|2|2|2|2|2|2|2|25|1|2|2|2|25|2|2|2|2,0
48147149184,1|1|1|1|1|1|1|1|1|30|1|2,0
21342138530,1|1|1|1|2|1|1|1|2|2|2|2|1|1|1|1|2|2|25|3|1,0
39010358280,1|8|1|1|2|1|2|2|1|2|1|1|33|33|33|33,0
4729587391,2|2|2|9|1|2|1|2|2|2|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|2|2|2|2|2|1|1|1|1|1|1|1|1|2|2|2|2|33|33|33|33|2|2,0
49275740954,2|2|2|2|2|20|1|2|2|2|2|1|2|2|2|1|3|2|1|2|2|2|2|1|39|2|2|1|2|2|2|2|1|2|2|2|2|2|2|2|2|2|2|2|2|2|30|2|2|2|2|2|1|2|2|39|2|2|2|2|2|2|2|2|39,0
22196735486,8|2|1|55|51|51|55|51|51|51|8,0
22652720676,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
25609829409,1|1|1|1|1|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|1|2|2|1|2|1|1|8|1|2|1|1|1,0
44971592640,1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|38,0
44176793980,1|1|1|1|1|1|2|39|2|2|2|1,0
44341498766,2|1|1|1|1|2|2|2|2|1|2|2|2|2|2|2|2|2|2|2,0
4954185417,2|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|2|2|1|2|1|2|1|2,0
20725757480,8|2|8|8|8|8|2|8|8|2|8|8|8|8|2|2|1|8|8,0
39320440993,33|33|33|33|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|51|55|55|51|55|51|51|35|35|35|33|33|35|33|33|55|55|51|55|51|51|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|55|55|51|51|55|51|55|51|55|51|55|51|55|51|55|55|51|55|51|55|51|51|35|35|55|51|55|55|51|51|55|33|33|33|33|33|33|55|33|33|55|51|55|51|51|33|33|33|33|33|33|39|33|33|39|33|33|33|33|39|33|33|33|33|39|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|37|37|33|33|33|33|33|33|33|33|33|33,0
45245701106,36|36|36|36|1|1|1|1|2|31|31|31|31|31|31|2|2|2|2|2|2|2,0
21153987854,2|2|8|8|1|2|1|2|2|1|2|2|1|2|2,0
23589088695,1|2|2|2|2|2|2|1|1|1|1|1|1|2|2|1|1|1|1|1|2|2|1|1|1|1|2|2|2|2|2|2|1,0
44140591237,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0
45066187727,8|1|1|1|2|1|1|2|2|1|2|1|2,0
24701952950,2|2|2|2|1|1|2|2|2|2|2|2|2|8|7,0
34452585100,3|1|2|2|2|2|1|1|2|2|2|2|2|1|7|2|2|3|1|2|2|2|2|2|1|3|3|1|2|2|2|2|2,0
34744042734,2|2|2|2|2|8|1|1|1|2|1|1|2|2|1|2|2|2|2|8|2|2|1|2|1|2|2|2|2|2|2|2|3|1|3|1|2|1|1|3|1|3|8|3|1|2|2|2|1|8|2|8|8|2|2|1|8|2|2|2|2|2|7|2,0
34582951120,1|2|2|7|1|1|1|1|1|1,0
34734481215,31|2|2|2|2|35|35|1|1|1|1|2|2|2|2|1|1|2|2|1,0
48353065130,2|55|51|51|51|29|55|51|55|51|51|2|39,0
38759950637,39|35|35|2|2|8|8|8|2|2|2|2|2|1,0
22449014950,2|2|2|1|1|2|2|25|1|2|2|2|2,0
5032255063,2|1|2|1|8|1|1|1|1|1|1|1|1|1|8|1|1,0
44261106009,1|35|35|1|55|55|51|55|51|51|55|51|1|55|51|1|55|55|51|51|1|55|51|55|51|55|51|55|51|1|55|55|2|51|55|1|51|51|2|55|2|51|55|51|1,0
24751391612,2|1|2|1|2|1|3|8|8|3|1|3|1|1|3|1|1|3|1|1|1|1|1|1|1|1|8|2|1|1|3|1|1,0
22337395422,1|2|2|2|2|2|2|55|51|51|1|8|8|2|1|51,0
4893044693,8|8|2|2|2|8|2|2|2|2|2,0
19634805688,8|8|8|8|8|8|8|8|8|8|8|8,0
24034102009,8|8|2|30|8|8|8|2|40|40|8|8,0
19709768515,2|1|1|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|2|2|1|1|2|2|2|1|1|1|1|1|1|1|1,0
43181904318,2|2|2|1|1|3|8|8|2|2|2|1|3,0
